EmployeeID,SSN_Synthetic,FirstName,LastName,FullName,Street,City,State,ZipCode,DateOfBirth,DateOfEntryService,Email,Rank,DutyStatus,BasePay,Bonus,IsAnomaly,AnomalyType
EMP12132,471-77-5382,Yvonne,Johns,Yvonne Johns,855 Petty Station,Nelsonmouth,MA,28107,1978-12-12,1985-08-18,sloandennis@example.org,PV1,Active,1957.59,0.0,0,Normal
EMP12133,380-25-7284,Adam,Thompson,Adam Thompson,8118 Patricia Via Suite 156,Paultown,DE,61147,2001-11-14,2004-04-15,walkerandrew@example.com,PFC,Active,2120.56,0.0,0,Normal
EMP12134,506-22-9041,Robert,Garrett,Robert Garrett,75047 Adrian View,Rodriguezview,OK,66079,1993-10-16,1998-12-24,donnaknight@example.net,2LT,TDY,3797.56,0.0,0,Normal
EMP12135,443-53-4490,Carl,Brown,Carl Brown,384 Melanie Brooks Suite 870,Davidsonton,PR,42837,1981-05-21,1988-08-19,fraziersteven@example.com,SPC,Active,2166.14,0.0,0,Normal
EMP12136,642-81-1585,Stacey,Walker,Stacey Walker,8750 Lee Common Apt. 361,East Frank,ME,08738,2004-08-22,2008-09-22,castillolindsey@example.net,PFC,Active,2113.56,0.0,0,Normal
EMP12137,064-57-0898,Danielle,Wells,Danielle Wells,58319 Duran Road Suite 911,North Nicholasland,WY,17217,1992-03-11,2001-01-15,cheryl61@example.org,CW2,Active,3931.17,0.0,0,Normal
EMP12138,692-04-7440,Elizabeth,James,Elizabeth James,639 Shawn Mountain,Hobbsville,MA,85818,1973-03-28,1977-04-22,briana11@example.org,SFC,Leave,3767.91,220.89,0,Normal
EMP12139,062-17-5107,Sara,Strong,Sara Strong,845 Olson River,Lopezberg,AS,06277,1974-01-14,1978-09-04,ppalmer@example.com,MSG,Active,3920.78,0.0,0,Normal
EMP12140,805-09-5596,Kimberly,Thomas,Kimberly Thomas,9545 Zachary Shoals Apt. 038,South Mauriceborough,SC,26880,1990-08-14,1995-07-20,elizabethneal@example.com,SFC,Active,3633.89,0.0,0,Normal
EMP12141,827-95-6159,Kylie,Rogers,Kylie Rogers,5217 Tyler Alley Apt. 379,East Timothy,WI,43953,1991-12-23,1998-07-09,richardmckenzie@example.org,1SG,Active,4046.97,0.0,0,Normal
EMP12142,737-23-5568,Hunter,Spencer,Hunter Spencer,7395 Theresa Flat,West Grant,FM,34841,1994-02-17,2000-04-01,gregorysmith@example.com,SPC,TDY,2195.64,0.0,0,Normal
EMP12143,729-09-1942,Michael,Gray,Michael Gray,3473 Pacheco Shore,New Tiffany,RI,57349,1976-04-30,1982-07-08,nicoleanderson@example.org,2LT,Active,3902.94,0.0,0,Normal
EMP12144,215-94-1334,Melissa,Stewart,Melissa Stewart,309 Melissa Hill Apt. 530,Moniquehaven,OR,64593,1982-06-27,1987-04-05,ngibbs@example.org,CPL,TDY,2305.63,0.0,0,Normal
EMP12145,213-29-3326,Nicole,Newman,Nicole Newman,8725 Fox Orchard Suite 749,Littleshire,SD,05298,1980-11-01,1984-02-03,zroy@example.org,CPL,Active,2240.43,0.0,0,Normal
EMP12146,377-64-5195,James,Moore,James Moore,8121 Wallace Knoll Apt. 907,Ronaldmouth,NE,54103,1990-04-07,1995-12-10,patrick27@example.org,CW3,Leave,4640.15,0.0,0,Normal
EMP12147,764-99-4497,Heather,Miller,Heather Miller,3111 Johnson Flats,Jamesmouth,KS,40178,1987-07-09,1990-07-15,janicebolton@example.net,CW3,Leave,4526.72,0.0,0,Normal
EMP12148,321-25-7026,Alexa,Evans,Alexa Evans,6907 Michelle Forks Apt. 373,Sharpmouth,MA,11756,2006-05-27,2014-09-21,cclark@example.net,CPL,Active,2334.55,0.0,0,Normal
EMP12149,143-20-5411,Kenneth,Anderson,Kenneth Anderson,5536 Jennings Lodge,Marktown,OK,04722,1971-06-29,1977-12-05,nbaird@example.com,PV1,Leave,1843.58,4.03,0,Normal
EMP12150,211-30-4770,Chelsea,Rodriguez,Chelsea Rodriguez,412 Emily Fall Apt. 970,East Chad,MS,37701,1973-10-11,1979-08-22,gibsonmiguel@example.org,CPL,Leave,2386.92,67.18,0,Normal
EMP12151,589-40-9626,Theodore,Myers,Theodore Myers,86716 David Ford,Ryanfort,GA,79630,1981-02-18,1983-06-27,waynecohen@example.com,SSG,Leave,3207.59,0.0,0,Normal
EMP12152,844-23-6801,Charles,Brown,Charles Brown,385 Stevens Ports Apt. 147,Isabellaport,MO,80851,1983-03-03,1989-05-13,haydenwilliamson@example.com,CW3,TDY,4487.82,0.0,0,Normal
EMP12153,125-48-1254,Matthew,Hale,Matthew Hale,0324 Estrada Cliff,South Robert,WV,72960,2000-08-06,2004-02-01,gordonkimberly@example.com,SPC,Active,2298.57,0.0,0,Normal
EMP12154,476-63-7559,Daniel,Williams,Daniel Williams,76563 Johnson Glen,Lake Sallymouth,TN,98631,2000-02-17,2004-08-16,millerdiane@example.net,PV1,Leave,1892.6,0.0,0,Normal
EMP12155,222-92-0565,Robert,Skinner,Robert Skinner,91241 Jackson Skyway,Lake Joshuamouth,MI,23823,1999-03-25,2007-03-11,scottwilliams@example.net,SFC,Active,3530.31,0.0,0,Normal
EMP12156,346-25-1036,Michelle,Prince,Michelle Prince,470 Brandon Lane Apt. 353,North Allen,AK,02409,2005-01-09,2008-04-15,susandavis@example.net,SGT,Active,2745.97,0.0,0,Normal
EMP12157,013-50-3486,Amanda,Hunt,Amanda Hunt,8393 Mcmillan Crest Apt. 315,Glennfurt,SD,41951,1980-11-12,1985-07-24,qrobinson@example.com,PV2,Active,2018.79,0.0,0,Normal
EMP12158,019-78-9586,Stephen,Jenkins,Stephen Jenkins,89241 Jarvis Square Suite 252,Tiffanyfort,CA,44423,1994-07-21,1999-04-18,oreyes@example.net,SPC,Active,2146.87,0.0,0,Normal
EMP12159,156-49-3349,Michele,Smith,Michele Smith,143 Todd River,North Devinfort,LA,26979,1985-04-04,1988-10-28,youngjessica@example.com,1SG,Active,4326.31,0.0,0,Normal
EMP12160,255-88-3645,Evan,Buchanan,Evan Buchanan,640 Melanie Isle,Johnside,AR,87664,1991-10-23,2000-04-13,lboyd@example.com,SPC,TDY,2275.25,0.0,0,Normal
EMP12161,479-40-2690,John,Mckay,John Mckay,232 Glenn Plaza,East William,NE,95526,1969-11-08,1974-05-01,johnthompson@example.org,1SG,Active,4024.38,0.0,0,Normal
EMP12162,610-69-2504,Jerome,Reid,Jerome Reid,1566 Thomas Manors Suite 270,Simmonsland,WV,39852,1990-01-25,1999-02-01,jonathanford@example.com,2LT,Leave,3618.75,0.0,0,Normal
EMP12163,383-50-8021,Larry,Jones,Larry Jones,732 Adam Wall,Travischester,MO,97781,1988-09-18,1996-08-05,danielle91@example.com,CSM,Active,4844.96,0.0,0,Normal
EMP12164,661-19-4282,Belinda,Frederick MD,Belinda Frederick MD,5875 Debra Manors Apt. 370,Crystaltown,UT,87752,1972-02-01,1980-02-12,jblackburn@example.com,SFC,Leave,3450.37,0.0,0,Normal
EMP12165,675-49-9603,Tiffany,Skinner,Tiffany Skinner,16691 Nancy Expressway,Kingport,NY,70388,1986-04-12,1988-12-03,jessica11@example.net,CW2,Active,4022.91,0.0,0,Normal
EMP12166,138-26-7971,Debra,Clark,Debra Clark,402 Smith Cliff Suite 864,Jacksonstad,HI,92781,1992-11-16,1997-09-25,waynerodriguez@example.net,SGT,Active,2531.63,0.0,0,Normal
EMP12167,600-31-7830,Anthony,White,Anthony White,6791 Christopher Corner,Martinezland,MA,04389,1983-11-28,1986-12-10,gchambers@example.org,SSG,TDY,3007.38,0.0,0,Normal
EMP12168,352-41-3926,Tyler,Ortega,Tyler Ortega,38069 Frederick Mountains,Cassandramouth,MN,89873,1973-08-06,1976-01-14,elizabeth69@example.org,PV2,Active,2017.52,0.0,0,Normal
EMP12169,833-42-0273,Renee,Smith,Renee Smith,209 Misty Harbors Apt. 579,Robertsonborough,AL,84134,1993-09-02,2001-01-16,morgan57@example.org,SGT,Active,2882.81,219.69,0,Normal
EMP12170,173-58-1896,Lonnie,Miller,Lonnie Miller,1649 Jennifer Ways Apt. 271,Marisaside,VI,61685,2002-06-01,2005-09-23,pbates@example.org,SFC,Active,3602.2,0.0,0,Normal
EMP12171,548-82-8061,Tony,Graves,Tony Graves,0256 Robinson Glens,Lynnville,TN,18294,1983-11-05,1992-01-13,popemarvin@example.org,WO1,Active,3452.26,0.0,0,Normal
EMP12172,131-41-6230,Jamie,Love,Jamie Love,863 Jonathon Highway Apt. 115,Lake Sheri,OK,48701,1973-11-04,1979-04-20,collinsbrittany@example.org,SGT,Leave,2853.12,0.0,0,Normal
EMP12173,512-88-7468,Emma,Diaz,Emma Diaz,993 Randall Plain,Stewartport,MP,29193,1995-11-09,2001-06-11,carolynthomas@example.net,SGT,Active,2665.57,0.0,0,Normal
EMP12174,830-29-0862,Ellen,Mooney,Ellen Mooney,9737 Padilla Lane,Port Masonborough,PR,96531,1971-10-12,1975-05-31,melissaluna@example.com,PFC,Leave,2186.95,0.0,0,Normal
EMP12175,168-74-2254,Kimberly,Rogers DDS,Kimberly Rogers DDS,6184 Horton Fields Suite 125,Port Sarahport,NH,86305,1980-04-10,1985-08-01,sdominguez@example.org,SPC,Active,2146.0,0.0,0,Normal
EMP12176,121-66-5546,Paul,Moss,Paul Moss,9126 Shelton Extension,North Michaelfort,HI,07378,1983-09-19,1991-04-25,obooker@example.net,MAJ,Leave,5536.29,0.0,0,Normal
EMP12177,685-66-3686,Bryan,Sanders,Bryan Sanders,926 Kimberly Way Suite 475,North Darrylville,NM,84571,1996-12-07,2006-02-16,matthewsvanessa@example.com,CW3,Active,4666.39,0.0,0,Normal
EMP12178,839-84-2034,Anna,Watkins,Anna Watkins,6492 Mark Station Apt. 606,Brownshire,ND,94053,1988-01-26,1996-03-12,tammymerritt@example.org,SGT,TDY,2896.13,0.0,0,Normal
EMP12179,434-85-0002,Jeremy,Edwards,Jeremy Edwards,93218 York Bypass,North Williamstad,ND,22993,1981-09-08,1984-01-24,kevinshah@example.net,SSG,Active,2919.41,273.85,0,Normal
EMP12180,617-71-3540,Jill,Ray,Jill Ray,598 Hailey Shore Apt. 303,West Melissa,IL,18091,1989-05-29,1998-06-24,joshua96@example.org,PV2,Leave,1930.21,0.0,0,Normal
EMP12181,389-04-9890,James,Mckee,James Mckee,1462 Chad Street Suite 359,South Lorraine,MD,57337,2006-11-10,2013-01-15,chrismartinez@example.org,CPL,Leave,2333.35,0.0,0,Normal
EMP12182,358-90-9375,Gary,Davis,Gary Davis,2340 Nicholas Forges Suite 112,Briannafort,CT,69832,2006-10-04,2016-02-24,andrea91@example.org,PV1,Active,1906.44,0.0,0,Normal
EMP12183,429-91-7501,Paul,White,Paul White,9240 Diane Divide Suite 940,Jasminebury,TX,80284,1981-01-22,1988-12-29,scottgomez@example.com,MSG,Leave,3806.86,0.0,0,Normal
EMP12184,762-37-9080,Troy,Meyer,Troy Meyer,1465 Cynthia Club,North Frederick,AR,11587,2003-08-14,2007-08-17,astokes@example.com,PV2,TDY,1929.78,0.0,0,Normal
EMP12185,044-78-7351,Breanna,Jimenez,Breanna Jimenez,0930 Park Summit,Johnhaven,TX,80349,2004-01-22,2008-11-19,emilymacias@example.net,MSG,Leave,3831.61,0.0,0,Normal
EMP12186,756-81-9320,Jacob,Anderson,Jacob Anderson,67625 Matthew Springs Apt. 814,Timothyview,IL,00793,1984-10-04,1993-02-03,trobinson@example.net,CSM,Active,4779.98,0.0,0,Normal
EMP12187,527-20-6730,Amanda,Ford,Amanda Ford,50975 Gomez Avenue Suite 265,North Ryanborough,CO,69850,2004-07-10,2013-11-07,gentryadam@example.net,PV1,Active,1875.85,0.0,0,Normal
EMP12188,762-43-0518,James,Evans,James Evans,84177 Donald Summit Suite 053,East Justinberg,MO,55689,1986-06-19,1995-08-09,elizabethvaughan@example.net,PV2,Active,1999.97,0.0,0,Normal
EMP12189,243-07-5606,John,Simpson,John Simpson,6862 Susan Turnpike,East Erichaven,AL,90211,1987-07-13,1995-11-15,vbray@example.org,PV1,TDY,1842.28,0.0,0,Normal
EMP12190,515-79-2969,Douglas,Miller,Douglas Miller,92823 Wang Way Suite 363,Mccarthyville,UT,96243,1998-12-31,2006-04-30,victoriagarza@example.net,PV1,TDY,1936.89,0.0,0,Normal
EMP12191,437-62-1006,Carlos,Johnson,Carlos Johnson,60931 Omar Pine,Isabelbury,IN,44564,1979-07-25,1987-11-18,tschneider@example.org,PV2,Active,1903.13,0.0,0,Normal
EMP12192,104-56-3029,Tommy,Dawson,Tommy Dawson,0200 Donna Islands,West Thomas,PW,79999,1987-10-07,1997-10-03,stacy55@example.com,PFC,Leave,2032.49,0.0,0,Normal
EMP12193,134-81-9861,Adam,Arnold,Adam Arnold,5598 Allen Harbor,New Patrick,FM,14442,1977-01-12,1986-08-16,williamstanya@example.net,SGM,Active,4853.37,0.0,0,Normal
EMP12194,070-62-6865,Jeremy,Garcia,Jeremy Garcia,7382 David Manor Suite 855,Sotoville,PW,57664,1982-05-27,1990-01-06,jacksonjoshua@example.org,PV2,Active,1987.42,0.0,0,Normal
EMP12195,279-27-3016,Keith,Bauer,Keith Bauer,678 Gabriel Terrace,Hartfurt,MO,80090,1989-02-25,1997-12-08,moorejeffery@example.net,SGM,Leave,4780.47,0.0,0,Normal
EMP12196,658-32-3441,Rachel,Gibson,Rachel Gibson,3448 George Cape Apt. 402,Saraview,VI,07253,1970-01-17,1977-07-18,smithmichael@example.net,SGT,TDY,2876.46,0.0,0,Normal
EMP12197,889-75-1744,Travis,Henson,Travis Henson,269 Nguyen Centers Apt. 534,West Teresa,ND,86656,1994-07-24,2003-12-20,qbautista@example.net,PFC,Active,2123.72,0.0,0,Normal
EMP12198,186-59-3032,Jeremy,Nguyen,Jeremy Nguyen,627 Jessica Mews,Eddiefort,CO,65507,2006-12-06,2009-11-06,jacobhenry@example.net,PFC,Leave,2142.34,0.0,0,Normal
EMP12199,769-02-9885,Alisha,Martin,Alisha Martin,9312 Ronald Motorway,Garciahaven,DC,95759,1981-09-20,1987-04-09,grayandrew@example.org,SPC,Active,2101.04,0.0,0,Normal
EMP12200,159-32-0916,Randy,Adams,Randy Adams,18513 Timothy Port,Ochoaport,MA,63272,1972-06-02,1977-06-10,courtney10@example.org,PFC,TDY,2037.48,0.0,0,Normal
EMP12201,289-46-1250,Ashley,Tanner,Ashley Tanner,03036 Hernandez Shoal Suite 361,Jacksonville,IN,13835,1976-06-09,1984-03-07,david10@example.net,SPC,TDY,2117.92,0.0,0,Normal
EMP12202,400-58-7839,Joseph,Greene,Joseph Greene,49451 Hendricks Shore Suite 410,Port Diana,MD,19870,1979-09-22,1988-06-05,wilsonronald@example.net,CW2,Active,3804.94,0.0,0,Normal
EMP12203,546-69-3771,Frank,Anderson,Frank Anderson,5767 Guzman Roads Suite 236,Dunnside,ND,65067,1988-05-23,1996-08-30,tmiller@example.com,1SG,Active,4067.83,0.0,0,Normal
EMP12204,148-71-6899,Melissa,Goodman,Melissa Goodman,50305 Rosario Creek,West Michaelberg,LA,60845,2005-04-20,2010-04-25,jasonwalker@example.net,CPL,Active,2229.19,0.0,0,Normal
EMP12205,375-19-1295,Michael,Thomas,Michael Thomas,650 Elizabeth Cliffs,Monroeburgh,AK,19753,1978-10-27,1985-07-16,chriscarroll@example.com,SFC,Leave,3480.56,0.0,0,Normal
EMP12206,897-59-9080,Julie,Taylor,Julie Taylor,6570 Rodriguez Circle Apt. 928,North Randy,NE,89617,1979-08-19,1988-04-15,samantha84@example.net,SFC,Leave,3367.74,217.14,0,Normal
EMP12207,663-55-3191,Christopher,Dudley,Christopher Dudley,36903 White Summit Apt. 775,Wilcoxburgh,AR,49191,1984-11-28,1990-08-19,daniel15@example.net,SGM,TDY,4600.84,0.0,0,Normal
EMP12208,046-73-7927,Douglas,Weaver,Douglas Weaver,90438 Danielle Bypass,West Christopher,OK,74530,1992-04-09,1995-10-18,williamschristopher@example.com,SGT,Active,2878.91,0.0,0,Normal
EMP12209,156-88-7588,Dr.,Tina Porter,Dr. Tina Porter,5215 Mosley Parkway Apt. 820,Woodston,LA,21632,1970-01-07,1974-01-03,mcclurechristopher@example.net,SGM,TDY,4840.92,0.0,0,Normal
EMP12210,793-88-6351,Rhonda,Pena,Rhonda Pena,898 West Curve,Kellychester,AZ,93924,1985-03-14,1989-11-30,jasonbishop@example.org,SSG,Active,3226.6,0.0,0,Normal
EMP12211,092-10-2936,Wendy,Davis,Wendy Davis,48171 Edwards Hill,North Joshua,MN,46817,1979-10-24,1988-02-18,escott@example.com,1SG,Active,4071.97,0.0,0,Normal
EMP12212,059-95-4012,Brenda,Martinez,Brenda Martinez,54669 Scott Passage Suite 516,Bakerton,RI,84893,1999-07-11,2006-09-12,mooredaniel@example.com,SFC,Leave,3715.64,188.44,0,Normal
EMP12213,067-41-5611,Sarah,Walker,Sarah Walker,157 Day Viaduct Suite 112,South Kaylaborough,MO,43587,1980-03-17,1989-10-02,vlewis@example.com,CPL,Active,2260.57,0.0,0,Normal
EMP12214,651-23-1370,Andrew,Moore,Andrew Moore,35909 Brown Valley Suite 673,East Mirandachester,KY,33540,1977-03-22,1983-12-19,chadsullivan@example.com,PFC,Leave,2198.14,0.0,0,Normal
EMP12215,575-77-3254,Kelly,Caldwell,Kelly Caldwell,01654 James Manor Suite 782,Gomezshire,MS,01802,2000-02-29,2008-02-25,sharpbeth@example.org,CW2,TDY,3814.71,0.0,0,Normal
EMP12216,655-75-1597,Samantha,Navarro,Samantha Navarro,27275 Laura Spring Suite 480,Hardingberg,SC,59395,1991-06-22,2000-02-17,robinsontiffany@example.com,PV1,Active,1849.65,0.0,0,Normal
EMP12217,361-46-8888,Lindsay,Robinson,Lindsay Robinson,90550 Mosley Parkway,Lake Victormouth,MT,54291,2006-08-09,2015-11-10,wmills@example.com,CPL,Active,2335.49,0.0,0,Normal
EMP12218,017-79-6739,Judy,Brooks,Judy Brooks,664 Walters Squares,North Lindaville,CO,85648,1977-02-27,1983-12-26,crawfordkaren@example.net,PV1,TDY,1851.75,0.0,0,Normal
EMP12219,801-29-8316,Kathy,Shaffer,Kathy Shaffer,3378 Wilson Walks Suite 157,Odonnellfurt,AL,49606,1976-03-24,1984-06-25,joseph44@example.com,SFC,TDY,3495.57,0.0,0,Normal
EMP12220,660-51-0846,Terry,Johnson,Terry Johnson,58955 Susan Meadows,New Teresa,ID,81276,1985-11-17,1995-08-15,oanderson@example.com,CPL,Active,2399.54,0.0,0,Normal
EMP12221,012-81-9721,Evan,Moore,Evan Moore,28196 Hood Estate,Jamesland,AK,57834,1981-04-06,1987-12-04,anthonyzimmerman@example.org,PV1,Leave,1828.34,0.0,0,Normal
EMP12222,114-59-9764,Nicholas,Lucero,Nicholas Lucero,33438 Jessica Valley Suite 404,East Courtneyshire,VI,14056,1995-06-19,1999-10-13,rodriguezjustin@example.org,CW4,Leave,5133.31,0.0,0,Normal
EMP12223,649-58-2640,Ryan,Durham,Ryan Durham,1706 Tommy Road,East Gracefurt,FM,41603,1975-10-03,1981-04-30,kentberger@example.net,PFC,Active,2162.04,0.0,0,Normal
EMP12224,031-42-2271,Grant,Reed,Grant Reed,84139 Amanda Path,East Michelle,DE,28938,1971-08-01,1980-11-05,christopherholt@example.org,PFC,Active,2048.78,0.0,0,Normal
EMP12225,444-58-6943,Curtis,Davis,Curtis Davis,7686 John Flat Suite 619,Gabrielborough,VA,64442,1987-08-26,1993-05-11,lisa91@example.net,CW2,Active,3892.74,0.0,0,Normal
EMP12226,440-24-5862,Keith,Brooks,Keith Brooks,2084 Carter Views,Raymondville,HI,42795,1995-07-05,1999-08-06,charlessandoval@example.com,WO1,Leave,3594.96,0.0,0,Normal
EMP12227,106-72-4556,Barbara,Flores,Barbara Flores,537 Roach Points,South Justinborough,NC,29004,1979-04-24,1987-12-13,berrydebbie@example.net,WO1,Active,3581.89,0.0,0,Normal
EMP12228,292-17-6600,Francisco,Gonzalez,Francisco Gonzalez,0461 Shawn Rapid Suite 963,West Andrewshire,AL,61026,1999-01-22,2007-07-13,huangsamantha@example.org,PFC,Active,2065.2,0.0,0,Normal
EMP12229,125-48-1684,Andrea,Davis,Andrea Davis,445 Ross Point Suite 790,Evansmouth,NM,84530,1992-05-26,2001-12-02,walkermargaret@example.org,CW5,Leave,5519.38,0.0,0,Normal
EMP12230,175-18-9560,Shannon,Ramsey MD,Shannon Ramsey MD,58004 Daniel Hollow,West Markfurt,KY,92076,1976-08-06,1985-03-06,uwilson@example.org,SGT,Active,2838.21,0.0,0,Normal
EMP12231,085-46-9151,Mary,Boyd,Mary Boyd,774 Barton Orchard,North Joseph,LA,93743,1997-07-26,2006-06-15,donnamoss@example.org,SGT,Active,2625.27,0.0,0,Normal
EMP12232,672-20-8266,Johnny,Lewis,Johnny Lewis,6371 Clark Ramp,Kathleenport,VT,60010,1974-10-02,1978-10-20,sloanjeffery@example.com,CPL,TDY,2277.69,0.0,0,Normal
EMP12233,544-58-5767,Shawna,Palmer,Shawna Palmer,14624 Dylan Wells Apt. 130,Lopeztown,NJ,87255,1995-09-06,2001-12-24,david81@example.com,SGT,Active,2754.2,0.0,0,Normal
EMP12234,532-56-1789,James,Jordan,James Jordan,74510 Dennis Manors Apt. 436,New Joshua,PA,65200,1998-10-21,2007-01-09,lucassusan@example.org,SFC,Leave,3370.15,0.0,0,Normal
EMP12235,508-27-2803,Andrew,Adams,Andrew Adams,143 Myers Courts,Lake Madison,UT,35663,1977-04-13,1986-03-24,michaelroberts@example.net,PFC,Leave,2096.92,0.0,0,Normal
EMP12236,271-10-2798,Anna,Gordon,Anna Gordon,432 Maldonado Expressway Apt. 572,Lake Thomasmouth,AK,23768,1989-01-14,1997-05-02,wheelertara@example.net,MAJ,Leave,5586.39,0.0,0,Normal
EMP12237,014-46-4934,David,Rodriguez PhD,David Rodriguez PhD,88221 Kevin Street Suite 775,Elizabethview,MN,60630,1969-07-06,1976-12-27,patricia97@example.org,PV2,Active,1906.17,0.0,0,Normal
EMP12238,898-68-2867,Monica,Smith,Monica Smith,25703 Howard Summit Apt. 361,Natalieside,MH,59387,1987-10-24,1990-03-05,renee55@example.com,SPC,TDY,2157.73,0.0,0,Normal
EMP12239,296-09-4829,Desiree,Lee,Desiree Lee,167 Roberts Branch Suite 272,Cindyburgh,ME,64310,1997-11-02,2005-05-22,chavezjeff@example.net,CW5,TDY,5700.9,0.0,0,Normal
EMP12240,083-38-3586,Eric,Jordan,Eric Jordan,42548 Stephanie Station,Douglasborough,NE,77207,1977-11-04,1983-12-15,kennedymichael@example.net,PV2,Leave,2043.8,0.0,0,Normal
EMP12241,305-73-7556,Walter,Garcia,Walter Garcia,9429 Shelton Islands Apt. 342,Spencerport,ME,11720,1995-09-23,1998-11-15,nicholasliu@example.com,CPL,Active,2289.95,0.0,0,Normal
EMP12242,131-80-8901,Jeremy,Edwards,Jeremy Edwards,5676 Murray Points Apt. 612,Kristinshire,NY,49405,1975-12-24,1982-11-25,brian62@example.com,SPC,Active,2262.14,0.0,0,Normal
EMP12243,599-87-8370,Phillip,Holmes,Phillip Holmes,04159 Lynn Port,Vaughnton,DE,97556,1969-11-05,1979-10-25,mileszachary@example.net,SGT,Active,2555.69,0.0,0,Normal
EMP12244,254-27-1698,Steven,Bowman,Steven Bowman,4079 Danny Alley,New Nichole,NC,13197,2003-02-23,2005-10-23,gjohnson@example.com,MSG,Active,4015.51,0.0,0,Normal
EMP12245,760-90-8957,Bryan,Sullivan,Bryan Sullivan,84979 Ryan Roads,East Donaldbury,GA,67546,1996-01-12,2001-04-10,thomasroberts@example.net,MSG,Leave,4126.07,0.0,0,Normal
EMP12246,143-60-7510,Katherine,Contreras,Katherine Contreras,1766 Anthony Mount Apt. 960,Austinmouth,AZ,46995,1976-04-01,1978-11-29,albert25@example.net,SGM,Active,4820.86,0.0,0,Normal
EMP12247,496-49-7730,Steven,Warren,Steven Warren,25957 Joshua Track,Sandraland,PW,85060,2003-09-08,2013-08-29,barbarapennington@example.net,CW2,Leave,4104.59,0.0,0,Normal
EMP12248,791-94-3877,Michael,Chapman,Michael Chapman,961 Anthony Street Apt. 311,Villafort,MD,30848,2005-03-13,2008-10-15,yodergordon@example.com,SGM,Active,4625.1,169.89,0,Normal
EMP12249,570-26-3207,Amy,King,Amy King,175 Sandra Islands,Lake Shannonberg,SC,75707,1998-01-10,2004-07-17,travis43@example.org,MSG,Leave,4174.53,0.0,0,Normal
EMP12250,349-24-8654,Joseph,Tyler,Joseph Tyler,013 Lisa Avenue,Kimshire,ND,09933,1980-06-21,1986-02-20,nlee@example.net,PV1,Active,1994.43,0.0,0,Normal
EMP12251,616-70-5422,Heather,Yoder,Heather Yoder,76619 David Path,Craigfort,IN,07248,2001-09-05,2004-05-21,walkershelia@example.com,WO1,Leave,3687.25,0.0,0,Normal
EMP12252,784-08-2283,Andrea,Savage,Andrea Savage,89389 Ross Centers Apt. 974,North Matthewview,ID,44349,1996-01-05,2001-01-07,amygross@example.net,CW2,TDY,3935.1,0.0,0,Normal
EMP12253,509-65-3691,Benjamin,Gould,Benjamin Gould,1699 Paige Neck,West Jennifer,CT,05167,1973-09-07,1981-02-14,ryan43@example.org,CW3,Leave,4681.13,52.15,0,Normal
EMP12254,377-46-3173,Richard,Gonzalez,Richard Gonzalez,087 Paul Lane Apt. 668,North Samuel,MH,81195,1973-03-17,1975-05-22,samuel03@example.org,PFC,Leave,2091.3,0.0,0,Normal
EMP12255,621-51-7844,Crystal,Burgess,Crystal Burgess,30102 White Cape,Michaelbury,LA,17503,1975-09-14,1979-12-20,douglascharles@example.net,CPL,Active,2374.88,0.0,0,Normal
EMP12256,355-53-7967,Nicholas,Kelly DVM,Nicholas Kelly DVM,4584 Alison Grove,Heidihaven,CT,07578,1983-06-14,1992-10-15,christian28@example.org,MSG,Active,3948.74,0.0,0,Normal
EMP12257,062-36-9991,Christine,Watson,Christine Watson,37710 Huff Groves,Briannaport,GU,11575,1990-03-12,1992-10-09,ysimpson@example.com,1SG,Active,4279.78,0.0,0,Normal
EMP12258,802-94-0936,Daniel,Lopez,Daniel Lopez,040 Pineda Rest Suite 493,West Jessicachester,VI,56540,1999-08-29,2009-07-19,transtephanie@example.net,PV1,Active,1895.36,0.0,0,Normal
EMP12259,371-35-4105,Teresa,Ford,Teresa Ford,67320 Marsh Harbor Apt. 384,Ashleyton,RI,36450,1988-12-31,1996-10-27,martinezashley@example.com,PV1,Leave,1939.12,0.0,0,Normal
